status,number_of_stories,age,ff_elevation,wc_encoded,roof_encoded
1.0,2.0,9.0,0.0,9.0,0.0
2.0,1.0,3.0,0.0,9.0,0.0
2.0,2.0,3.0,0.0,3842.0,22.0
2.0,2.0,21.0,0.0,42.0,2834.0
2.0,1.0,32.0,0.0,34.0,22.0
1.0,2.0,11.0,0.0,1.0,2834.0
1.0,1.0,0.0,0.0,42.0,2820.0
1.0,1.0,20.0,0.0,38.0,2834.0
2.0,1.0,9.0,0.0,9.0,0.0
4.0,1.0,38.0,0.0,38.0,0.0
0.0,1.0,9.0,0.0,9.0,0.0
2.0,2.0,1.0,10.0,17.0,2834.0
3.0,2.0,0.0,10.0,9.0,2834.0
3.0,2.0,2.0,10.0,9.0,2834.0
0.0,2.0,14.0,0.0,3239.0,2834.0
1.0,1.0,3.0,0.0,389.0,22.0
1.0,2.0,1.0,10.0,9.0,2834.0
2.0,1.0,7.0,0.0,934.0,2834.0
2.0,2.0,11.0,0.0,34.0,2834.0
3.0,1.0,2.0,3.0,17.0,2834.0
2.0,2.0,11.0,0.0,17.0,2834.0
0.0,1.0,3.0,0.0,9.0,2834.0
2.0,1.0,3.0,0.0,39.0,0.0
2.0,1.0,13.0,10.0,9.0,22.0
2.0,1.0,3.0,3.0,9.0,2834.0
4.0,2.0,34.0,0.0,1.0,2834.0
4.0,2.0,37.0,9.0,1.0,222834.0
2.0,3.0,10.0,9.0,1.0,2834.0
1.0,1.0,5.0,0.0,9.0,2834.0
1.0,1.0,1.0,0.0,20.0,17.0
1.0,1.0,0.0,0.0,9.0,2834.0
1.0,1.0,2.0,0.0,3834.0,2834.0
1.0,1.0,15.0,0.0,9.0,22.0
0.0,1.0,3.0,0.0,9.0,2834.0
2.0,2.0,6.0,0.0,34.0,2834.0
3.0,2.0,1.0,0.0,3842.0,0.0
1.0,1.0,2.0,0.0,389.0,0.0
2.0,1.0,1.0,0.0,389.0,0.0
2.0,2.0,2.0,0.0,3842.0,0.0
2.0,1.0,1.0,0.0,38939.0,0.0
2.0,2.0,1.0,0.0,3842.0,0.0
2.0,2.0,1.0,0.0,389.0,0.0
1.0,1.0,1.0,0.0,3842.0,0.0
2.0,1.0,5.0,0.0,389.0,0.0
2.0,1.0,5.0,0.0,38.0,0.0
2.0,2.0,2.0,0.0,389.0,0.0
2.0,1.0,2.0,0.0,3842.0,0.0
1.0,1.0,2.0,0.0,3842.0,0.0
3.0,2.0,2.0,0.0,3842.0,0.0
2.0,2.0,2.0,0.0,389.0,0.0
1.0,1.0,6.0,0.0,3817.0,0.0
2.0,1.0,12.0,0.0,9.0,0.0
2.0,2.0,8.0,0.0,9.0,0.0
1.0,2.0,13.0,0.0,42.0,22.0
1.0,1.0,13.0,0.0,9.0,0.0
1.0,2.0,13.0,0.0,42.0,22.0
2.0,2.0,11.0,0.0,42.0,22.0
1.0,2.0,8.0,0.0,9.0,0.0
3.0,2.0,10.0,0.0,9.0,0.0
1.0,2.0,9.0,0.0,9.0,0.0
1.0,1.0,9.0,0.0,3839.0,0.0
3.0,1.0,8.0,0.0,389.0,0.0
3.0,1.0,12.0,0.0,38.0,0.0
1.0,1.0,13.0,0.0,38.0,0.0
2.0,1.0,13.0,0.0,38.0,0.0
2.0,1.0,13.0,0.0,38.0,0.0
3.0,1.0,13.0,0.0,38.0,0.0
3.0,1.0,14.0,0.0,38.0,0.0
2.0,1.0,14.0,0.0,3842.0,0.0
2.0,1.0,14.0,0.0,3842.0,0.0
2.0,1.0,14.0,0.0,389.0,0.0
2.0,1.0,14.0,0.0,3842.0,0.0
3.0,1.0,15.0,0.0,38.0,0.0
3.0,1.0,15.0,0.0,3842.0,0.0
2.0,1.0,15.0,0.0,3842.0,2834.0
1.0,1.0,0.0,0.0,389.0,0.0
2.0,1.0,0.0,0.0,389.0,0.0
1.0,1.0,0.0,0.0,38.0,0.0
1.0,1.0,8.0,0.0,9.0,0.0
3.0,1.0,40.0,0.0,1.0,2834.0
2.0,1.0,2.0,0.0,9.0,0.0
3.0,2.0,1.0,0.0,9.0,0.0
1.0,1.0,2.0,0.0,9.0,0.0
1.0,1.0,2.0,0.0,9.0,0.0
3.0,2.0,2.0,0.0,9.0,0.0
2.0,2.0,2.0,0.0,9.0,0.0
2.0,2.0,1.0,0.0,9.0,0.0
3.0,2.0,2.0,0.0,3817.0,22.0
1.0,2.0,2.0,0.0,389.0,0.0
1.0,2.0,2.0,0.0,3832.0,0.0
1.0,2.0,2.0,0.0,389.0,0.0
1.0,2.0,2.0,0.0,383.0,0.0
1.0,2.0,3.0,0.0,389.0,0.0
1.0,2.0,4.0,0.0,3834.0,22.0
1.0,1.0,10.0,0.0,38.0,0.0
1.0,1.0,3.0,0.0,38.0,0.0
1.0,1.0,3.0,0.0,38.0,0.0
1.0,3.0,8.0,0.0,114.0,2834.0
1.0,3.0,10.0,0.0,381.0,2834.0
1.0,1.0,2.0,0.0,17.0,2820.0
2.0,1.0,10.0,0.0,389.0,0.0
2.0,1.0,10.0,0.0,389.0,0.0
2.0,1.0,10.0,0.0,389.0,22.0
2.0,1.0,9.0,0.0,389.0,0.0
1.0,1.0,14.0,0.0,389.0,22.0
2.0,2.0,25.0,0.0,34.0,22.0
1.0,1.0,14.0,0.0,389.0,22.0
3.0,2.0,25.0,0.0,9.0,0.0
3.0,2.0,25.0,0.0,9.0,0.0
3.0,2.0,25.0,0.0,9.0,0.0
4.0,2.0,25.0,0.0,9.0,0.0
2.0,1.0,9.0,0.0,38.0,22.0
1.0,2.0,1.0,0.0,38.0,22.0
1.0,2.0,1.0,0.0,21.0,0.0
1.0,2.0,1.0,0.0,17.0,0.0
2.0,2.0,1.0,0.0,17.0,2834.0
2.0,2.0,1.0,0.0,17.0,0.0
1.0,2.0,1.0,0.0,17.0,22.0
1.0,1.0,1.0,2.0,1739.0,22.0
2.0,2.0,11.0,9.5,9.0,0.0
1.0,1.0,4.0,10.0,34.0,19.0
2.0,1.0,17.0,0.0,9.0,22.0
1.0,1.0,3.0,3.0,42.0,0.0
0.0,1.0,15.0,9.0,17.0,2834.0
4.0,1.0,20.0,0.0,38.0,2834.0
1.0,1.0,12.0,0.0,389.0,0.0
2.0,3.0,0.0,9.0,9.0,2834.0
4.0,1.0,31.8,9.0,35.0,2820.0
2.0,1.0,7.6,9.0,20.0,2834.0
1.0,1.0,11.0,0.0,389.0,22.0
4.0,1.0,32.0,0.0,37.0,2834.0
0.0,1.0,26.6,0.0,1.0,2834.0
4.0,1.0,43.8,0.0,35.0,2834.0
2.0,1.0,21.0,0.0,1.0,0.0
3.0,1.0,25.2,0.0,19.0,2834.0
4.0,1.0,43.8,0.0,35.0,2834.0
3.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,30.2,4.0,1.0,0.0
4.0,1.0,52.8,0.0,1.0,2834.0
-1.0,2.0,29.2,4.0,34.0,17.0
2.0,1.0,30.8,0.0,1.0,2834.0
3.0,1.0,40.6,0.0,1.0,22.0
2.0,2.0,816.6,4.0,1.0,2834.0
1.0,1.0,37.8,4.0,1.0,31.0
1.0,1.0,26.6,0.0,1.0,2834.0
2.0,1.0,26.6,1.0,17.0,0.0
4.0,2.0,44.8,0.0,1.0,22.0
1.0,1.0,30.4,8.0,171.0,2834.0
-1.0,2.0,24.4,8.0,2.0,17.0
4.0,1.0,20.0,2.0,17.0,0.0
4.0,2.0,47.6,0.0,17.0,17.0
3.0,1.0,12.4,0.0,16.0,0.0
1.0,1.0,2004.0,4.0,1.0,2834.0
2.0,2.0,37.8,0.0,171.0,2834.0
1.0,1.5,42.0,0.0,17.0,31.0
-1.0,1.0,42.6,0.0,2.0,2.0
0.0,2.0,25.2,0.0,1.0,2834.0
4.0,2.0,11.0,0.0,1.0,0.0
4.0,2.0,53.6,1.0,1.0,17.0
2.0,1.0,30.8,1.0,1.0,2834.0
0.0,1.0,41.6,0.0,2.0,2.0
-1.0,1.0,41.0,0.0,1.0,17.0
2.0,3.0,48.8,0.0,1.0,3.0
4.0,2.0,30.2,0.0,3534.0,22.0
2.0,1.0,22.6,0.0,32.0,0.0
4.0,3.0,36.4,0.0,1.0,22.0
4.0,1.0,59.4,0.0,1.0,17.0
4.0,2.0,53.0,0.0,1.0,17.0
1.0,2.0,55.0,0.0,34.0,17.0
4.0,2.0,53.0,0.0,1.0,17.0
4.0,1.0,23.8,8.0,2.0,2.0
0.0,1.0,32.6,0.0,1.0,0.0
4.0,1.0,52.8,0.0,1.0,2834.0
1.0,1.0,27.2,0.0,351.0,11.0
3.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,4.0,0.0,1.0,0.0
1.0,1.0,30.8,2.0,17.0,0.0
3.0,1.0,25.8,1.5,17.0,0.0
4.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,0.0,0.0,17.0,0.0
3.0,1.0,0.0,0.0,1.0,0.0
4.0,2.0,11.0,0.0,1.0,0.0
3.0,2.0,0.0,0.0,1.0,0.0
2.0,1.0,21.0,0.0,1.0,0.0
4.0,2.0,0.0,0.0,1.0,0.0
4.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,18.8,0.0,1.0,0.0
3.0,1.0,4.0,0.0,1.0,0.0
4.0,1.0,41.4,0.0,17.0,22.0
1.0,1.0,25.0,0.0,1.0,0.0
3.0,1.0,23.6,0.0,34.0,0.0
3.0,1.0,4.0,0.0,1.0,0.0
1.0,2.0,2010.0,1.5,1.0,7.0
2.0,1.0,22.6,1.0,1.0,22.0
3.0,1.0,4.0,0.0,1.0,0.0
1.0,1.0,425.2,0.0,1.0,7.0
0.0,1.0,26.6,0.0,1.0,2834.0
2.0,1.0,28.0,0.0,1.0,22.0
4.0,2.0,1980.0,0.0,1.0,2834.0
2.0,2.0,425.2,0.0,1.0,7.0
4.0,2.0,422.0,0.0,1.0,7.0
4.0,2.0,422.0,0.0,1.0,7.0
4.0,2.0,422.0,0.0,1.0,7.0
4.0,2.0,15.4,0.0,17.0,2.0
2.0,1.0,21.0,0.0,1.0,0.0
3.0,1.0,41.0,0.0,171.0,0.0
3.0,1.0,4.0,0.0,1.0,0.0
3.0,1.0,4.0,0.0,1.0,0.0
4.0,1.0,48.0,0.0,1.0,22.0
3.0,1.0,4.0,0.0,1.0,0.0
1.0,1.0,810.8,9.0,1.0,2834.0
1.0,1.0,2019.0,4.0,2.0,2834.0
4.0,1.0,442.0,3.0,32.0,22.0
3.0,1.0,42.8,3.0,34.0,22.0
4.0,2.0,41.0,0.0,171.0,0.0
4.0,2.0,422.0,0.0,1.0,7.0
2.0,2.0,425.2,0.0,1.0,7.0
3.0,2.0,425.2,0.0,1.0,7.0
2.0,2.0,425.2,0.0,1.0,7.0
4.0,2.0,422.0,0.0,1.0,7.0
4.0,1.0,32.4,1.0,34.0,2.0
1.0,1.0,26.6,0.0,1.0,2834.0
3.0,1.0,4.0,0.0,1.0,0.0
3.0,1.0,24.6,0.0,32.0,0.0
1.0,2.0,39.2,0.0,1.0,29.0
1.0,1.0,48.4,0.0,1.0,17.0
0.0,1.0,419.4,2.0,1.0,2834.0
3.0,1.0,42.6,0.0,1.0,2.0
3.0,1.0,4.0,0.0,1.0,0.0
1.0,2.0,33.4,0.0,1.0,2820.0
4.0,2.0,11.0,0.0,1.0,0.0
2.0,1.0,20.2,0.0,35.0,2820.0
3.0,1.0,36.8,2.0,1.0,2834.0
3.0,1.0,58.0,0.0,1.0,17.0
4.0,1.0,52.8,0.0,1.0,2834.0
4.0,1.0,39.4,0.0,1.0,2820.0
1.0,1.0,37.8,0.0,139.0,2834.0
2.0,1.0,12.6,0.0,20.0,2820.0
2.0,1.0,21.0,0.0,1.0,0.0
1.0,1.0,37.0,0.0,1.0,29.0
4.0,1.0,18.8,0.0,1.0,0.0
0.0,1.0,810.8,6.0,1.0,2834.0
0.0,1.0,26.6,0.0,1.0,2834.0
1.0,2.0,42.4,1.0,1.0,29.0
1.0,1.0,26.6,1.0,1.0,2834.0
4.0,2.0,37.6,1.0,1.0,29.0
2.0,2.0,12.6,0.0,17.0,2834.0
4.0,1.0,38.8,0.0,1.0,3.0
3.0,1.0,4.0,0.0,1.0,0.0
2.0,1.0,27.8,0.0,1.0,26.0
1.0,1.0,22.6,3.0,17.0,2834.0
2.0,2.0,37.8,0.0,171.0,2834.0
4.0,1.0,22.2,0.0,1.0,2.0
2.0,1.0,21.0,0.0,1.0,0.0
2.0,1.0,26.2,0.0,35.0,2.0
-1.0,1.0,35.6,0.0,1.0,2.0
0.0,2.0,25.2,0.0,1.0,2834.0
1.0,2.0,425.2,0.0,1.0,7.0
0.0,1.0,26.6,0.0,1.0,2834.0
0.0,1.0,26.6,0.0,1.0,2834.0
0.0,1.0,33.4,0.0,1.0,2820.0
2.0,2.0,41.0,0.0,171.0,2.0
1.0,2.0,38.2,0.0,1.0,22.0
1.0,1.0,1999.0,0.0,381.0,2820.0
3.0,2.0,31.4,0.0,1.0,2834.0
4.0,2.0,26.8,0.0,171.0,2834.0
2.0,1.0,28.0,0.0,1.0,22.0
1.0,2.0,40.8,4.0,1.0,26.0
4.0,1.0,58.4,0.0,32.0,2834.0
4.0,1.0,52.4,0.0,1.0,222820.0
4.0,1.0,31.2,8.0,32.0,2820.0
3.0,1.0,44.2,0.0,37.0,2834.0
1.0,1.0,33.0,0.0,1.0,2820.0
4.0,1.0,59.4,0.0,1.0,17.0
1.0,2.0,45.4,0.0,1.0,2.0
4.0,1.0,48.0,0.0,1.0,22.0
0.0,3.0,33.4,0.0,1.0,2820.0
4.0,1.0,43.8,0.0,35.0,16.0
4.0,1.0,62.2,0.0,2.0,2834.0
4.0,1.0,52.8,0.0,1.0,2834.0
3.0,1.0,23.4,0.0,27.0,2820.0
2.0,1.0,33.6,0.0,1.0,29.0
2.0,1.0,33.6,0.0,1.0,29.0
0.0,1.0,35.0,1.0,1.0,29.0
2.0,2.0,26.6,0.0,1.0,2834.0
3.0,2.0,37.6,0.0,1.0,29.0
3.0,2.0,31.4,0.0,1.0,2834.0
1.0,2.0,37.8,0.0,124.0,2834.0
0.0,1.0,26.6,1.0,1.0,2834.0
0.0,2.0,816.8,3.0,1.0,2834.0
3.0,2.0,37.8,0.0,171.0,2834.0
3.0,2.0,43.4,0.0,21.0,2834.0
0.0,1.0,29.4,0.0,1.0,22.0
4.0,1.0,15.8,0.0,17.0,2.0
4.0,2.0,40.6,1.0,17.0,22.0
4.0,2.0,15.4,0.0,17.0,2.0
4.0,1.0,33.4,0.0,35.0,2820.0
4.0,1.0,59.4,0.0,1.0,17.0
4.0,1.0,48.0,0.0,1.0,22.0
2.0,1.0,28.0,0.0,1.0,22.0
3.0,1.0,40.6,0.0,1.0,22.0
3.0,1.0,26.2,0.0,2.0,2.0
3.0,1.0,4.0,0.0,1.0,0.0
1.0,2.0,26.2,0.0,1.0,2834.0
4.0,2.0,25.0,0.0,2.0,2.0
4.0,1.0,22.2,0.0,1.0,2.0
4.0,1.0,48.0,0.0,1.0,22.0
4.0,2.0,53.0,0.0,1.0,17.0
2.0,1.0,26.8,1.0,32.0,0.0
4.0,1.0,59.4,0.0,1.0,17.0
4.0,1.0,44.4,0.0,5.0,22.0
4.0,2.0,30.4,0.0,1.0,2.0
2.0,1.0,62.2,1.0,34.0,22.0
4.0,1.0,44.4,5.0,17.0,2.0
4.0,1.0,32.6,2.5,2.0,2.0
4.0,1.0,39.4,0.0,1.0,2820.0
4.0,1.0,36.4,0.0,34.0,0.0
2.0,1.0,26.4,8.0,1.0,29.0
4.0,1.0,48.0,0.0,1.0,22.0
3.0,1.0,4.0,0.0,1.0,0.0
4.0,1.0,36.8,0.0,2.0,2.0
4.0,1.0,48.0,0.0,1.0,22.0
4.0,1.0,48.0,0.0,1.0,22.0
4.0,1.0,22.2,0.0,1.0,2.0
1.0,1.0,37.8,0.0,128.0,2834.0
4.0,1.0,22.2,0.0,1.0,2.0
4.0,2.0,31.8,1.0,34.0,2.0
2.0,1.0,41.6,6.0,17.0,2.0
0.0,1.0,29.0,10.0,1.0,22.0
2.0,1.0,12.6,8.0,9.0,2834.0
2.0,2.0,22.8,0.0,17.0,3.0
4.0,1.0,42.8,3.0,34.0,22.0
1.0,2.0,23.4,5.0,2.0,3.0
4.0,1.0,48.0,0.0,1.0,22.0
4.0,1.0,55.2,4.0,34.0,22.0
4.0,2.0,24.6,1.0,32.0,2820.0
4.0,1.0,32.8,2.0,32.0,2820.0
1.0,1.0,28.2,0.0,17.0,3.0
1.0,1.0,25.2,4.0,32.0,3.0
2.0,2.0,46.0,0.0,134.0,0.0
4.0,2.0,15.4,0.0,17.0,2.0
3.0,1.0,24.2,6.0,34.0,0.0
1.0,1.0,49.0,4.0,39.0,2820.0
1.0,1.0,9.6,0.0,17.0,0.0
0.0,1.0,26.0,0.0,34.0,3.0
4.0,2.0,58.4,0.0,32.0,2834.0
4.0,2.0,31.8,4.0,34.0,2.0
2.0,2.0,26.6,0.0,1.0,2834.0
3.0,1.0,23.6,0.0,34.0,0.0
4.0,1.0,47.2,0.0,2.0,17.0
3.0,1.0,25.8,1.0,17.0,2.0
4.0,2.0,32.8,0.0,128.0,0.0
4.0,2.0,44.8,0.0,1.0,22.0
4.0,1.0,19.0,2.0,1.0,2.0
4.0,1.0,48.0,0.0,1.0,22.0
4.0,1.0,48.0,0.0,1.0,22.0
3.0,1.0,40.6,0.0,1.0,22.0
4.0,1.0,42.6,0.0,134.0,2.0
3.0,1.0,4.0,0.0,1.0,0.0
4.0,1.0,22.2,0.0,1.0,2.0
2.0,1.0,22.6,1.0,1.0,22.0
3.0,1.0,4.0,0.0,1.0,0.0
4.0,1.0,47.2,0.0,2.0,17.0
4.0,1.0,48.0,0.0,1.0,22.0
4.0,1.0,52.8,0.0,1.0,2834.0
2.0,1.0,21.0,0.0,1.0,0.0
3.0,1.0,28.4,3.0,17.0,2834.0
4.0,1.0,47.2,0.0,2.0,17.0
0.0,1.0,26.6,1.0,1.0,2834.0
4.0,1.0,36.8,0.0,2.0,2.0
4.0,1.0,54.2,0.0,2.0,22.0
4.0,2.0,44.8,0.0,1.0,22.0
3.0,1.0,39.8,5.0,17.0,22.0
4.0,1.0,48.0,0.0,1.0,22.0
3.0,1.0,1968.0,0.0,1.0,0.0
3.0,1.0,50.2,2.0,1.0,22.0
4.0,1.0,46.0,0.0,134.0,0.0
4.0,1.0,22.2,0.0,1.0,2.0
-1.0,1.0,35.6,0.0,1.0,2.0
4.0,1.0,47.2,0.0,2.0,17.0
-1.0,1.0,50.4,0.0,34.0,22.0
4.0,1.0,22.2,0.0,1.0,2.0
-1.0,1.0,28.6,5.0,2.0,17.0
4.0,1.0,48.0,0.0,1.0,22.0
4.0,1.0,18.8,0.0,1.0,0.0
-1.0,1.0,35.6,0.0,1.0,2.0
4.0,1.0,18.8,0.0,1.0,0.0
4.0,1.0,54.2,0.0,2.0,22.0
4.0,1.0,442.0,0.0,32.0,22.0
4.0,2.0,42.4,8.0,17.0,0.0
-1.0,1.0,38.6,2.0,2.0,2.0
4.0,1.0,18.8,0.0,1.0,0.0
2.0,1.0,28.0,0.0,1.0,22.0
2.0,1.0,34.4,0.0,1.0,30.0
4.0,2.0,44.8,0.0,1.0,22.0
4.0,1.0,59.4,0.0,1.0,17.0
4.0,2.0,30.0,1.0,1.0,2.0
1.0,1.0,24.2,0.0,32.0,0.0
4.0,1.0,18.8,0.0,1.0,0.0
4.0,1.0,42.8,2.0,34.0,22.0
4.0,1.0,18.8,0.0,1.0,0.0
4.0,1.0,20.0,2.0,17.0,0.0
4.0,1.0,36.4,0.0,34.0,0.0
3.0,1.0,17.0,2.5,1.0,0.0
4.0,1.0,18.8,2.0,1.0,0.0
4.0,1.0,18.8,0.0,1.0,0.0
4.0,1.0,47.2,0.0,2.0,17.0
4.0,1.0,22.2,0.0,1.0,2.0
2.0,1.0,21.0,0.0,1.0,0.0
4.0,1.0,22.2,0.0,1.0,2.0
4.0,1.0,47.2,0.0,2.0,17.0
4.0,1.0,46.6,0.0,17.0,262.0
4.0,1.0,32.4,3.5,34.0,0.0
-1.0,1.0,30.0,0.0,2.0,22.0
4.0,1.0,45.2,0.0,134.0,17.0
4.0,1.0,48.0,0.0,1.0,22.0
4.0,2.0,46.6,0.0,40.0,22.0
2.0,1.0,29.8,0.0,1.0,27.0
-1.0,1.0,41.0,0.0,2.0,17.0
-1.0,1.0,41.0,0.0,1.0,17.0
1.0,2.0,33.4,0.0,1.0,2820.0
4.0,1.0,59.4,0.0,1.0,17.0
3.0,1.0,4.0,0.0,1.0,0.0
-1.0,1.0,41.0,0.0,1.0,17.0
4.0,1.0,42.8,0.0,34.0,22.0
4.0,1.0,18.8,0.0,1.0,0.0
4.0,1.0,59.4,0.0,1.0,17.0
4.0,1.0,2019.0,0.0,31.0,24.0
4.0,1.0,48.0,0.0,1.0,22.0
4.0,1.0,59.4,0.0,1.0,17.0
1.0,2.0,37.4,2.0,17.0,22.0
4.0,1.0,48.0,0.0,1.0,22.0
-1.0,1.0,41.0,0.0,2.0,17.0
-1.0,1.0,41.0,0.0,2.0,17.0
3.0,1.0,40.6,0.0,1.0,22.0
-1.0,1.0,24.2,0.0,1.0,22.0
2.0,1.0,22.2,0.0,2.0,0.0
-1.0,1.0,28.2,0.0,1734.0,22.0
-1.0,1.0,41.0,0.0,2.0,17.0
-1.0,1.0,41.0,0.0,2.0,17.0
0.0,1.0,29.4,0.0,1.0,22.0
0.0,1.0,41.0,0.0,2.0,17.0
-1.0,1.0,41.0,0.0,2.0,17.0
4.0,1.0,48.0,0.0,1.0,22.0
4.0,2.0,53.0,0.0,1.0,17.0
4.0,1.0,47.2,0.0,2.0,17.0
4.0,1.0,46.8,0.0,32.0,17.0
4.0,2.0,29.2,2.0,171.0,22.0
4.0,2.0,53.0,0.0,1.0,17.0
2.0,2.0,26.0,0.0,13426.0,2.0
4.0,1.0,48.0,0.0,1.0,22.0
3.0,1.0,4.0,0.0,1.0,0.0
1.0,1.0,810.8,8.5,1.0,2834.0
-1.0,1.0,13.4,0.0,20.0,17.0
-1.0,1.0,40.2,0.0,134.0,22.0
2.0,1.0,28.0,0.0,1.0,22.0
0.0,1.0,38.2,0.0,1.0,29.0
2.0,2.0,26.6,0.0,1.0,2834.0
1.0,1.0,37.8,1.0,171.0,2834.0
1.0,2.0,29.2,8.0,171.0,17.0
3.0,1.0,82.2,3.0,34.0,2834.0
4.0,1.0,45.6,2.0,34.0,17.0
4.0,1.0,36.4,0.0,34.0,0.0
4.0,1.0,26.2,0.0,17.0,2820.0
4.0,1.0,30.2,8.0,123.0,17.0
0.0,1.0,39.0,0.0,171.0,7.0
1.0,1.0,7.6,9.0,17.0,2834.0
3.0,1.0,31.4,0.0,35.0,3533.0
2.0,1.0,28.0,0.0,1.0,22.0
2.0,1.0,33.6,0.0,1.0,29.0
4.0,1.0,48.0,0.0,1.0,22.0
2.0,1.0,21.0,0.0,1.0,0.0
4.0,2.0,38.2,0.0,17.0,2834.0
0.0,1.0,810.8,12.0,1.0,2834.0
0.0,1.0,810.8,12.0,1.0,2834.0
1.0,1.0,810.8,12.0,1.0,2834.0
0.0,1.0,810.8,8.5,1.0,2834.0
4.0,1.0,22.2,0.0,1.0,2.0
3.0,1.0,4.0,0.0,1.0,0.0
-1.0,1.0,42.6,0.0,2.0,2.0
2.0,1.0,33.0,0.0,1.0,2820.0
3.0,2.0,49.0,0.0,1.0,17.0
4.0,1.0,48.0,0.0,1.0,22.0
4.0,1.0,48.0,0.0,1.0,22.0
-1.0,1.0,35.6,0.0,1.0,2.0
2.0,1.0,97.2,2.0,32.0,2834.0
